Sube_ID,Category,Date_,Sales,Sales_Target
60,Auto,2023-09-25,1365,1719
61,Auto,2023-09-25,981,1475
62,Auto,2023-09-25,1658,997
63,Auto,2023-09-25,1264,1422
64,Auto,2023-09-25,1662,1051
65,Auto,2023-09-25,1554,1259
66,Auto,2023-09-25,952,1488
67,Auto,2023-09-25,898,1382
68,Auto,2023-09-25,1352,1009
69,Auto,2023-09-25,1436,1320
70,Auto,2023-09-25,1379,1164
71,Auto,2023-09-25,1030,1171
72,Auto,2023-09-25,888,798
73,Auto,2023-09-25,765,1185
74,Auto,2023-09-25,932,1082
75,Auto,2023-09-25,856,961
76,Auto,2023-09-25,787,812
77,Auto,2023-09-25,651,965
78,Auto,2023-09-25,643,541
79,Auto,2023-09-25,569,494
80,Auto,2023-09-25,423,403
81,Auto,2023-09-25,310,356
1,Personal,2023-10-25,42519,56238
2,Personal,2023-10-25,29583,22652
3,Personal,2023-10-25,24210,22347
4,Personal,2023-10-25,16246,17129
5,Personal,2023-10-25,9842,12591
6,Personal,2023-10-25,12661,12798
7,Personal,2023-10-25,9324,11233
8,Personal,2023-10-25,7646,8590
9,Personal,2023-10-25,12270,10697
10,Personal,2023-10-25,8692,11404
11,Personal,2023-10-25,6329,10837
12,Personal,2023-10-25,7807,6052
13,Personal,2023-10-25,7399,9489
14,Personal,2023-10-25,8373,7854
15,Personal,2023-10-25,8144,5507
16,Personal,2023-10-25,5424,5855
17,Personal,2023-10-25,7189,5641
18,Personal,2023-10-25,4963,5623
19,Personal,2023-10-25,5497,4483
20,Personal,2023-10-25,3968,4230
21,Personal,2023-10-25,4132,3819
22,Personal,2023-10-25,4683,5522
23,Personal,2023-10-25,3889,4143
24,Personal,2023-10-25,4840,5358
25,Personal,2023-10-25,4587,5268
26,Personal,2023-10-25,4102,4331
27,Personal,2023-10-25,3898,3878
28,Personal,2023-10-25,2900,3713
29,Personal,2023-10-25,3677,3830
30,Personal,2023-10-25,4445,3589
31,Personal,2023-10-25,3569,3443
32,Personal,2023-10-25,2287,3800
33,Personal,2023-10-25,2910,2842
34,Personal,2023-10-25,2647,2527
35,Personal,2023-10-25,2833,2428
36,Personal,2023-10-25,2747,2309
37,Personal,2023-10-25,2989,2043
38,Personal,2023-10-25,3160,2481
39,Personal,2023-10-25,2230,2400
40,Personal,2023-10-25,1872,1905
41,Personal,2023-10-25,2742,2462
42,Personal,2023-10-25,2074,2697
43,Personal,2023-10-25,2145,1814
44,Personal,2023-10-25,2486,2116
45,Personal,2023-10-25,1730,1784
46,Personal,2023-10-25,1737,1543
47,Personal,2023-10-25,1478,1439
48,Personal,2023-10-25,2160,1468
49,Personal,2023-10-25,1857,2078
50,Personal,2023-10-25,1984,1949
51,Personal,2023-10-25,1400,2201
52,Personal,2023-10-25,1437,1963
53,Personal,2023-10-25,1938,1444
54,Personal,2023-10-25,2113,1785
55,Personal,2023-10-25,1275,1213
56,Personal,2023-10-25,1795,1864
57,Personal,2023-10-25,1618,1269
58,Personal,2023-10-25,1496,1291
59,Personal,2023-10-25,1390,1692
60,Personal,2023-10-25,1801,1176
61,Personal,2023-10-25,1491,1491
62,Personal,2023-10-25,1377,1019
63,Personal,2023-10-25,955,1077
64,Personal,2023-10-25,1515,1256
65,Personal,2023-10-25,1086,1022
66,Personal,2023-10-25,1540,1599
67,Personal,2023-10-25,1441,1063
68,Personal,2023-10-25,1049,900
69,Personal,2023-10-25,1135,1304
70,Personal,2023-10-25,1363,1092
71,Personal,2023-10-25,997,1105
72,Personal,2023-10-25,1264,1163
73,Personal,2023-10-25,1018,1015
74,Personal,2023-10-25,746,723
75,Personal,2023-10-25,1091,1137
76,Personal,2023-10-25,623,875
77,Personal,2023-10-25,583,769
78,Personal,2023-10-25,836,518
79,Personal,2023-10-25,373,512
80,Personal,2023-10-25,436,435
81,Personal,2023-10-25,398,417
1,Mortgage,2023-10-25,40407,58499
2,Mortgage,2023-10-25,32823,21904
3,Mortgage,2023-10-25,22280,21226
4,Mortgage,2023-10-25,17960,17118
5,Mortgage,2023-10-25,12813,11195
6,Mortgage,2023-10-25,12855,12140
7,Mortgage,2023-10-25,9244,9764
8,Mortgage,2023-10-25,9986,11735
9,Mortgage,2023-10-25,12302,10247
10,Mortgage,2023-10-25,11003,9203
11,Mortgage,2023-10-25,7377,9836
12,Mortgage,2023-10-25,8255,8769
13,Mortgage,2023-10-25,7147,7850
14,Mortgage,2023-10-25,7790,6820
15,Mortgage,2023-10-25,6974,6653
16,Mortgage,2023-10-25,5055,6192
17,Mortgage,2023-10-25,6368,5453
18,Mortgage,2023-10-25,6600,6139
19,Mortgage,2023-10-25,5959,4539
20,Mortgage,2023-10-25,4051,5716
21,Mortgage,2023-10-25,5728,3810
22,Mortgage,2023-10-25,4764,5173
23,Mortgage,2023-10-25,5144,4887
24,Mortgage,2023-10-25,5476,3899
25,Mortgage,2023-10-25,3871,4753
26,Mortgage,2023-10-25,4069,4698
27,Mortgage,2023-10-25,3666,3363
28,Mortgage,2023-10-25,4649,2757
29,Mortgage,2023-10-25,3833,3731
30,Mortgage,2023-10-25,2802,4088
31,Mortgage,2023-10-25,3825,2855
32,Mortgage,2023-10-25,3639,2293
33,Mortgage,2023-10-25,2810,2858
34,Mortgage,2023-10-25,2811,2282
35,Mortgage,2023-10-25,2707,3195
36,Mortgage,2023-10-25,2121,2327
37,Mortgage,2023-10-25,2320,2205
38,Mortgage,2023-10-25,2942,3044
39,Mortgage,2023-10-25,2300,2356
40,Mortgage,2023-10-25,2907,2037
41,Mortgage,2023-10-25,1856,2009
42,Mortgage,2023-10-25,1972,2655
43,Mortgage,2023-10-25,2382,2309
44,Mortgage,2023-10-25,1901,2492
45,Mortgage,2023-10-25,1701,2454
46,Mortgage,2023-10-25,2366,1765
47,Mortgage,2023-10-25,2148,2085
48,Mortgage,2023-10-25,2386,1556
49,Mortgage,2023-10-25,2130,1426
50,Mortgage,2023-10-25,1656,2063
51,Mortgage,2023-10-25,1889,1992
52,Mortgage,2023-10-25,1842,2115
53,Mortgage,2023-10-25,1375,1676
54,Mortgage,2023-10-25,1823,1508
55,Mortgage,2023-10-25,1252,1863
56,Mortgage,2023-10-25,1623,1180
57,Mortgage,2023-10-25,1369,1399
58,Mortgage,2023-10-25,1943,1650
59,Mortgage,2023-10-25,1325,1221
60,Mortgage,2023-10-25,1256,1415
61,Mortgage,2023-10-25,1639,1124
62,Mortgage,2023-10-25,1357,1637
63,Mortgage,2023-10-25,1182,1187
64,Mortgage,2023-10-25,1540,1426
65,Mortgage,2023-10-25,967,1563
66,Mortgage,2023-10-25,1006,1446
67,Mortgage,2023-10-25,1441,1411
68,Mortgage,2023-10-25,1407,1396
69,Mortgage,2023-10-25,1429,1171
70,Mortgage,2023-10-25,943,1011
71,Mortgage,2023-10-25,1304,1283
72,Mortgage,2023-10-25,872,1101
73,Mortgage,2023-10-25,974,725
74,Mortgage,2023-10-25,1105,897
75,Mortgage,2023-10-25,714,880
76,Mortgage,2023-10-25,639,940
77,Mortgage,2023-10-25,669,886
78,Mortgage,2023-10-25,801,808
79,Mortgage,2023-10-25,479,350
80,Mortgage,2023-10-25,346,332
81,Mortgage,2023-10-25,403,415
1,Auto,2023-10-25,39062,47397
2,Auto,2023-10-25,32210,28855
3,Auto,2023-10-25,20231,19577
4,Auto,2023-10-25,11320,14635
5,Auto,2023-10-25,14812,14295
6,Auto,2023-10-25,7886,12372
7,Auto,2023-10-25,13210,8428
8,Auto,2023-10-25,8597,8442
9,Auto,2023-10-25,10652,8418
10,Auto,2023-10-25,9927,10279
11,Auto,2023-10-25,7890,10590
12,Auto,2023-10-25,9656,9718
13,Auto,2023-10-25,5762,8683
14,Auto,2023-10-25,7834,8378
15,Auto,2023-10-25,6905,6582
16,Auto,2023-10-25,7333,6549
17,Auto,2023-10-25,7166,5248
18,Auto,2023-10-25,5199,4494
19,Auto,2023-10-25,6723,4377
20,Auto,2023-10-25,5709,4783
21,Auto,2023-10-25,3764,6184
22,Auto,2023-10-25,4975,4339
23,Auto,2023-10-25,4062,3663
24,Auto,2023-10-25,4128,3536
25,Auto,2023-10-25,5183,3130
26,Auto,2023-10-25,2858,3310
27,Auto,2023-10-25,3758,3406
28,Auto,2023-10-25,4170,4245
29,Auto,2023-10-25,4285,4190
30,Auto,2023-10-25,2634,3610
31,Auto,2023-10-25,2622,3685
32,Auto,2023-10-25,3093,3117
33,Auto,2023-10-25,2312,2366
34,Auto,2023-10-25,2689,2897
35,Auto,2023-10-25,3471,3300
36,Auto,2023-10-25,3423,2683
37,Auto,2023-10-25,3195,2172
38,Auto,2023-10-25,2437,3293
39,Auto,2023-10-25,2953,1948
40,Auto,2023-10-25,2165,3134
41,Auto,2023-10-25,2735,1977
42,Auto,2023-10-25,2059,2411
43,Auto,2023-10-25,2143,2397
44,Auto,2023-10-25,1709,2483
45,Auto,2023-10-25,2179,2272
46,Auto,2023-10-25,2244,2274
47,Auto,2023-10-25,2260,1838
48,Auto,2023-10-25,1482,2383
49,Auto,2023-10-25,2203,2403
50,Auto,2023-10-25,2068,2114
51,Auto,2023-10-25,1845,2067
52,Auto,2023-10-25,2096,1421
53,Auto,2023-10-25,1315,1927
54,Auto,2023-10-25,1766,1607
55,Auto,2023-10-25,1906,2010
56,Auto,2023-10-25,1925,1970
57,Auto,2023-10-25,1877,1305
58,Auto,2023-10-25,1491,1378
59,Auto,2023-10-25,1311,1348
60,Auto,2023-10-25,1383,1576
61,Auto,2023-10-25,1179,977
62,Auto,2023-10-25,1023,1228
63,Auto,2023-10-25,1486,1448
64,Auto,2023-10-25,1480,1490
65,Auto,2023-10-25,1431,1569
66,Auto,2023-10-25,1306,1159
67,Auto,2023-10-25,949,1168
68,Auto,2023-10-25,1240,1107
69,Auto,2023-10-25,1402,898
70,Auto,2023-10-25,1333,1340
71,Auto,2023-10-25,1270,1172
72,Auto,2023-10-25,1054,868
73,Auto,2023-10-25,1142,732
74,Auto,2023-10-25,883,899
75,Auto,2023-10-25,708,1060
76,Auto,2023-10-25,971,934
77,Auto,2023-10-25,570,737
78,Auto,2023-10-25,656,613
79,Auto,2023-10-25,353,382
80,Auto,2023-10-25,479,297
81,Auto,2023-10-25,329,451
1,Personal,2023-11-25,62219,64293
2,Personal,2023-11-25,26305,31989
3,Personal,2023-11-25,16222,15086
4,Personal,2023-11-25,11487,17596
5,Personal,2023-11-25,14073,8868
6,Personal,2023-11-25,11885,11500
7,Personal,2023-11-25,12303,9438
8,Personal,2023-11-25,7487,8224
9,Personal,2023-11-25,11141,11250
10,Personal,2023-11-25,11454,9263
11,Personal,2023-11-25,6298,10559
12,Personal,2023-11-25,7775,8333
13,Personal,2023-11-25,6435,9689
14,Personal,2023-11-25,6252,6894
15,Personal,2023-11-25,7541,8079
16,Personal,2023-11-25,6664,7730
17,Personal,2023-11-25,4931,5184
18,Personal,2023-11-25,6160,4541
19,Personal,2023-11-25,6093,5996
20,Personal,2023-11-25,6453,4066
21,Personal,2023-11-25,3654,5506
22,Personal,2023-11-25,4351,5711
23,Personal,2023-11-25,5168,4549
24,Personal,2023-11-25,3712,5702
25,Personal,2023-11-25,3669,4295
26,Personal,2023-11-25,4795,3098
27,Personal,2023-11-25,4706,3285
28,Personal,2023-11-25,4513,4411
29,Personal,2023-11-25,3671,2830
30,Personal,2023-11-25,2843,2947
31,Personal,2023-11-25,3389,2909
32,Personal,2023-11-25,2715,3548
33,Personal,2023-11-25,3381,3231
34,Personal,2023-11-25,3168,3076
35,Personal,2023-11-25,2709,2784
36,Personal,2023-11-25,3382,3074
37,Personal,2023-11-25,3047,2360
38,Personal,2023-11-25,3224,3063
39,Personal,2023-11-25,2186,2502
40,Personal,2023-11-25,2754,2332
41,Personal,2023-11-25,2363,3064
42,Personal,2023-11-25,2366,3094
43,Personal,2023-11-25,2288,2088
44,Personal,2023-11-25,2386,2260
45,Personal,2023-11-25,2518,1727
46,Personal,2023-11-25,2430,2201
47,Personal,2023-11-25,1609,1751
48,Personal,2023-11-25,1494,2369
49,Personal,2023-11-25,1822,1458
50,Personal,2023-11-25,1749,1490
51,Personal,2023-11-25,1319,1656
52,Personal,2023-11-25,1921,1872
53,Personal,2023-11-25,2054,1872
54,Personal,2023-11-25,1634,1817
55,Personal,2023-11-25,1836,1227
56,Personal,2023-11-25,1534,1375
57,Personal,2023-11-25,1362,1976
58,Personal,2023-11-25,1273,1349
59,Personal,2023-11-25,1769,1592
60,Personal,2023-11-25,1117,1521
61,Personal,2023-11-25,1313,981
62,Personal,2023-11-25,1018,1440
63,Personal,2023-11-25,1027,1668
64,Personal,2023-11-25,1107,1351
65,Personal,2023-11-25,1011,950
66,Personal,2023-11-25,986,1438
67,Personal,2023-11-25,1194,1480
68,Personal,2023-11-25,964,1447
69,Personal,2023-11-25,831,832
70,Personal,2023-11-25,829,1052
71,Personal,2023-11-25,1252,908
72,Personal,2023-11-25,1012,1086
73,Personal,2023-11-25,754,1082
74,Personal,2023-11-25,961,1144
75,Personal,2023-11-25,1145,1061
76,Personal,2023-11-25,622,765
77,Personal,2023-11-25,779,736
78,Personal,2023-11-25,589,593
79,Personal,2023-11-25,546,429
80,Personal,2023-11-25,491,483
81,Personal,2023-11-25,407,357
1,Mortgage,2023-11-25,62574,55490
2,Mortgage,2023-11-25,29957,31069
3,Mortgage,2023-11-25,19956,24945
4,Mortgage,2023-11-25,14100,12053
5,Mortgage,2023-11-25,14927,10602
6,Mortgage,2023-11-25,13281,12478
7,Mortgage,2023-11-25,12337,11221
8,Mortgage,2023-11-25,7233,9951
9,Mortgage,2023-11-25,9146,7957
10,Mortgage,2023-11-25,7081,11554
11,Mortgage,2023-11-25,7415,9276
12,Mortgage,2023-11-25,9136,6091
13,Mortgage,2023-11-25,9326,6648
14,Mortgage,2023-11-25,5236,5603
15,Mortgage,2023-11-25,5591,5538
16,Mortgage,2023-11-25,4660,4779
17,Mortgage,2023-11-25,4970,6284
18,Mortgage,2023-11-25,5407,4946
19,Mortgage,2023-11-25,6037,4819
20,Mortgage,2023-11-25,5288,4693
21,Mortgage,2023-11-25,3599,5633
22,Mortgage,2023-11-25,3549,5191
23,Mortgage,2023-11-25,3703,5944
24,Mortgage,2023-11-25,5729,4069
25,Mortgage,2023-11-25,3335,3459
26,Mortgage,2023-11-25,2851,4893
27,Mortgage,2023-11-25,2848,4615
28,Mortgage,2023-11-25,2806,3834
29,Mortgage,2023-11-25,3894,4210
30,Mortgage,2023-11-25,4196,2765
31,Mortgage,2023-11-25,4177,3229
32,Mortgage,2023-11-25,3704,2761
33,Mortgage,2023-11-25,2198,3445
34,Mortgage,2023-11-25,3439,3281
35,Mortgage,2023-11-25,3415,2916
36,Mortgage,2023-11-25,2925,2103
37,Mortgage,2023-11-25,2256,2393
38,Mortgage,2023-11-25,3108,3410
39,Mortgage,2023-11-25,2932,1875
40,Mortgage,2023-11-25,2591,2860
41,Mortgage,2023-11-25,3132,1932
42,Mortgage,2023-11-25,2470,2013
43,Mortgage,2023-11-25,2940,2859
44,Mortgage,2023-11-25,1757,1600
45,Mortgage,2023-11-25,1634,2376
46,Mortgage,2023-11-25,2094,1866
47,Mortgage,2023-11-25,1564,2209
48,Mortgage,2023-11-25,1989,2367
49,Mortgage,2023-11-25,1540,2421
50,Mortgage,2023-11-25,1912,2214
51,Mortgage,2023-11-25,1519,1829
52,Mortgage,2023-11-25,1586,1722
53,Mortgage,2023-11-25,2012,1540
54,Mortgage,2023-11-25,1782,1332
55,Mortgage,2023-11-25,1433,1213
56,Mortgage,2023-11-25,1220,1825
57,Mortgage,2023-11-25,1418,1450
58,Mortgage,2023-11-25,1719,1743
59,Mortgage,2023-11-25,1613,1478
60,Mortgage,2023-11-25,1683,1233
61,Mortgage,2023-11-25,1677,1551
62,Mortgage,2023-11-25,1174,1363
63,Mortgage,2023-11-25,1347,1155
64,Mortgage,2023-11-25,1242,1353
65,Mortgage,2023-11-25,1369,1307
66,Mortgage,2023-11-25,1308,1154
67,Mortgage,2023-11-25,1170,996
68,Mortgage,2023-11-25,1025,1385
69,Mortgage,2023-11-25,905,1143
70,Mortgage,2023-11-25,1088,1054
71,Mortgage,2023-11-25,768,854
72,Mortgage,2023-11-25,1062,1035
73,Mortgage,2023-11-25,1087,911
74,Mortgage,2023-11-25,1139,1064
75,Mortgage,2023-11-25,696,1140
76,Mortgage,2023-11-25,991,848
77,Mortgage,2023-11-25,854,808
78,Mortgage,2023-11-25,529,510
79,Mortgage,2023-11-25,345,387
80,Mortgage,2023-11-25,466,348
81,Mortgage,2023-11-25,487,346
1,Auto,2023-11-25,40033,53883
2,Auto,2023-11-25,29708,23812
3,Auto,2023-11-25,16771,24871
4,Auto,2023-11-25,14136,12333
5,Auto,2023-11-25,10649,12749
6,Auto,2023-11-25,7673,10119
7,Auto,2023-11-25,12254,10580
8,Auto,2023-11-25,8245,12179
9,Auto,2023-11-25,8281,9350
10,Auto,2023-11-25,11537,8267
11,Auto,2023-11-25,9492,9727
12,Auto,2023-11-25,10068,7921
13,Auto,2023-11-25,6330,7346
14,Auto,2023-11-25,7530,8522
15,Auto,2023-11-25,6957,7871
16,Auto,2023-11-25,7443,6783
17,Auto,2023-11-25,5908,6027
18,Auto,2023-11-25,5030,6095
19,Auto,2023-11-25,5329,4630
20,Auto,2023-11-25,6334,6304
21,Auto,2023-11-25,4212,4153
22,Auto,2023-11-25,4409,5416
23,Auto,2023-11-25,5772,5921
24,Auto,2023-11-25,4245,4890
25,Auto,2023-11-25,3931,3865
26,Auto,2023-11-25,4059,2987
27,Auto,2023-11-25,4484,4180
28,Auto,2023-11-25,3355,4735
29,Auto,2023-11-25,4064,3429
30,Auto,2023-11-25,4464,4482
31,Auto,2023-11-25,2929,4179
32,Auto,2023-11-25,2699,3184
33,Auto,2023-11-25,3258,3159
34,Auto,2023-11-25,3469,2717
35,Auto,2023-11-25,2745,3492
36,Auto,2023-11-25,3086,3482
37,Auto,2023-11-25,3341,2482
38,Auto,2023-11-25,2239,2459
39,Auto,2023-11-25,1923,1884
40,Auto,2023-11-25,2718,2435
41,Auto,2023-11-25,2089,2443
42,Auto,2023-11-25,3049,2984
43,Auto,2023-11-25,3056,2300
44,Auto,2023-11-25,2148,2381
45,Auto,2023-11-25,2082,1663
46,Auto,2023-11-25,2123,1918
47,Auto,2023-11-25,1419,1441
48,Auto,2023-11-25,2049,1610
49,Auto,2023-11-25,1530,1566
50,Auto,2023-11-25,2078,1420
51,Auto,2023-11-25,1440,1531
52,Auto,2023-11-25,1440,1364
53,Auto,2023-11-25,1788,1970
54,Auto,2023-11-25,1550,1691
55,Auto,2023-11-25,1284,1307
56,Auto,2023-11-25,1472,1817
57,Auto,2023-11-25,1874,1384
58,Auto,2023-11-25,1775,1273
59,Auto,2023-11-25,1672,1388
60,Auto,2023-11-25,1334,1431
61,Auto,2023-11-25,986,1033
62,Auto,2023-11-25,1438,1242
63,Auto,2023-11-25,1308,1278
64,Auto,2023-11-25,1513,1175
65,Auto,2023-11-25,1142,1435
66,Auto,2023-11-25,1520,1071
67,Auto,2023-11-25,886,1337
68,Auto,2023-11-25,1378,1148
69,Auto,2023-11-25,860,1349
70,Auto,2023-11-25,1349,1287
71,Auto,2023-11-25,1275,1050
72,Auto,2023-11-25,1284,1086
73,Auto,2023-11-25,781,1120
74,Auto,2023-11-25,730,892
75,Auto,2023-11-25,1045,1091
76,Auto,2023-11-25,667,833
77,Auto,2023-11-25,633,952
78,Auto,2023-11-25,723,712
79,Auto,2023-11-25,411,468
80,Auto,2023-11-25,309,491
81,Auto,2023-11-25,306,340
1,Personal,2023-12-25,50332,58013
2,Personal,2023-12-25,31817,32680
3,Personal,2023-12-25,17669,17551
4,Personal,2023-12-25,12661,10551
5,Personal,2023-12-25,11178,12438
6,Personal,2023-12-25,8776,10146
7,Personal,2023-12-25,10925,12462
8,Personal,2023-12-25,7748,7638
9,Personal,2023-12-25,7412,8780
10,Personal,2023-12-25,8054,10478
11,Personal,2023-12-25,7227,9918
12,Personal,2023-12-25,7637,6007
13,Personal,2023-12-25,8647,8983
14,Personal,2023-12-25,5351,7400
15,Personal,2023-12-25,5055,7926
16,Personal,2023-12-25,7432,7627
17,Personal,2023-12-25,5511,6742
18,Personal,2023-12-25,6376,5004
19,Personal,2023-12-25,3907,5022
20,Personal,2023-12-25,4257,5320
21,Personal,2023-12-25,4740,6233
22,Personal,2023-12-25,4485,5111
23,Personal,2023-12-25,4507,5895
24,Personal,2023-12-25,4870,5473
25,Personal,2023-12-25,4900,5043
26,Personal,2023-12-25,4809,3386
27,Personal,2023-12-25,2809,3535
28,Personal,2023-12-25,2868,3878
29,Personal,2023-12-25,2755,2798
30,Personal,2023-12-25,4068,3928
31,Personal,2023-12-25,3037,4091
32,Personal,2023-12-25,2739,2201
33,Personal,2023-12-25,2291,2822
34,Personal,2023-12-25,2995,3347
35,Personal,2023-12-25,2703,2514
36,Personal,2023-12-25,2813,3453
37,Personal,2023-12-25,3228,2198
38,Personal,2023-12-25,2925,3169
39,Personal,2023-12-25,3197,2223
40,Personal,2023-12-25,2644,2798
41,Personal,2023-12-25,2428,2047
42,Personal,2023-12-25,1985,2946
43,Personal,2023-12-25,2928,2785
44,Personal,2023-12-25,1968,2019
45,Personal,2023-12-25,2221,2598
46,Personal,2023-12-25,1724,2021
47,Personal,2023-12-25,1886,2455
48,Personal,2023-12-25,2447,1939
49,Personal,2023-12-25,1733,1638
50,Personal,2023-12-25,1961,1603
51,Personal,2023-12-25,2218,1642
52,Personal,2023-12-25,1660,1927
53,Personal,2023-12-25,1643,1684
54,Personal,2023-12-25,1368,1906
55,Personal,2023-12-25,1253,1545
56,Personal,2023-12-25,1854,1336
57,Personal,2023-12-25,1476,1552
58,Personal,2023-12-25,1309,1195
59,Personal,2023-12-25,1549,1753
60,Personal,2023-12-25,1501,1400
61,Personal,2023-12-25,1295,1442
62,Personal,2023-12-25,963,1279
63,Personal,2023-12-25,1491,1455
64,Personal,2023-12-25,1488,1533
65,Personal,2023-12-25,1578,1436
66,Personal,2023-12-25,1591,1481
67,Personal,2023-12-25,1352,1348
68,Personal,2023-12-25,1049,1346
69,Personal,2023-12-25,1074,1255
70,Personal,2023-12-25,1306,944
71,Personal,2023-12-25,1017,821
72,Personal,2023-12-25,1163,772
73,Personal,2023-12-25,964,724
74,Personal,2023-12-25,1158,1100
75,Personal,2023-12-25,1074,761
76,Personal,2023-12-25,938,927
77,Personal,2023-12-25,675,891
78,Personal,2023-12-25,544,636
79,Personal,2023-12-25,440,474
80,Personal,2023-12-25,440,401
81,Personal,2023-12-25,351,398
1,Mortgage,2023-12-25,53864,38594
2,Mortgage,2023-12-25,26199,20035
3,Mortgage,2023-12-25,17885,25175
4,Mortgage,2023-12-25,11097,11861
5,Mortgage,2023-12-25,13539,10234
6,Mortgage,2023-12-25,8430,11858
7,Mortgage,2023-12-25,13001,8246
8,Mortgage,2023-12-25,11181,7850
9,Mortgage,2023-12-25,7299,10606
10,Mortgage,2023-12-25,7447,10873
11,Mortgage,2023-12-25,9307,8970
12,Mortgage,2023-12-25,7972,6885
13,Mortgage,2023-12-25,7044,8844
14,Mortgage,2023-12-25,7285,5610
15,Mortgage,2023-12-25,4878,5144
16,Mortgage,2023-12-25,5646,4807
17,Mortgage,2023-12-25,6928,7258
18,Mortgage,2023-12-25,4377,5481
19,Mortgage,2023-12-25,5341,4421
20,Mortgage,2023-12-25,3803,5348
21,Mortgage,2023-12-25,4194,3622
22,Mortgage,2023-12-25,6051,4351
23,Mortgage,2023-12-25,5722,5762
24,Mortgage,2023-12-25,5762,5207
25,Mortgage,2023-12-25,3153,3320
26,Mortgage,2023-12-25,3858,4232
27,Mortgage,2023-12-25,3033,2941
28,Mortgage,2023-12-25,2957,4173
29,Mortgage,2023-12-25,3276,3812
30,Mortgage,2023-12-25,3168,3165
31,Mortgage,2023-12-25,3262,2606
32,Mortgage,2023-12-25,2421,2186
33,Mortgage,2023-12-25,2957,2591
34,Mortgage,2023-12-25,2733,3310
35,Mortgage,2023-12-25,3036,2896
36,Mortgage,2023-12-25,2975,2269
37,Mortgage,2023-12-25,2611,2261
38,Mortgage,2023-12-25,3404,3058
39,Mortgage,2023-12-25,3117,2469
40,Mortgage,2023-12-25,2231,1924
41,Mortgage,2023-12-25,2065,3046
42,Mortgage,2023-12-25,2085,2746
43,Mortgage,2023-12-25,3026,1962
44,Mortgage,2023-12-25,2594,2069
45,Mortgage,2023-12-25,1672,2179
46,Mortgage,2023-12-25,1786,1820
47,Mortgage,2023-12-25,1735,2025
48,Mortgage,2023-12-25,1614,1619
49,Mortgage,2023-12-25,2175,1560
50,Mortgage,2023-12-25,1624,2198
51,Mortgage,2023-12-25,1492,1909
52,Mortgage,2023-12-25,1700,1421
53,Mortgage,2023-12-25,1274,1976
54,Mortgage,2023-12-25,1422,1707
55,Mortgage,2023-12-25,1525,1902
56,Mortgage,2023-12-25,1198,2010
57,Mortgage,2023-12-25,1710,1777
58,Mortgage,2023-12-25,1474,1810
59,Mortgage,2023-12-25,1835,1664
60,Mortgage,2023-12-25,1618,1291
61,Mortgage,2023-12-25,1498,1133
62,Mortgage,2023-12-25,1487,1139
63,Mortgage,2023-12-25,1040,1573
64,Mortgage,2023-12-25,1069,1056
65,Mortgage,2023-12-25,1436,1429
66,Mortgage,2023-12-25,1358,1579
67,Mortgage,2023-12-25,892,1283
68,Mortgage,2023-12-25,1111,1121
69,Mortgage,2023-12-25,850,1401
70,Mortgage,2023-12-25,830,1310
71,Mortgage,2023-12-25,766,779
72,Mortgage,2023-12-25,1039,1231
73,Mortgage,2023-12-25,730,684
74,Mortgage,2023-12-25,1006,1045
75,Mortgage,2023-12-25,934,957
76,Mortgage,2023-12-25,595,1012
77,Mortgage,2023-12-25,730,952
78,Mortgage,2023-12-25,662,750
79,Mortgage,2023-12-25,480,352
80,Mortgage,2023-12-25,351,445
81,Mortgage,2023-12-25,359,293
1,Auto,2023-12-25,65377,54985
2,Auto,2023-12-25,33216,25221
3,Auto,2023-12-25,20788,18323
4,Auto,2023-12-25,12572,10557
5,Auto,2023-12-25,12480,11554
6,Auto,2023-12-25,10930,8012
7,Auto,2023-12-25,10800,12409
8,Auto,2023-12-25,10734,8396
9,Auto,2023-12-25,10201,7999
10,Auto,2023-12-25,6829,11185
11,Auto,2023-12-25,10049,8572
12,Auto,2023-12-25,10065,9697
13,Auto,2023-12-25,7274,8852
14,Auto,2023-12-25,5578,7298
15,Auto,2023-12-25,6065,8063
16,Auto,2023-12-25,7262,5655
17,Auto,2023-12-25,4333,6994
18,Auto,2023-12-25,4184,5040
19,Auto,2023-12-25,4676,5963
20,Auto,2023-12-25,5261,4670
21,Auto,2023-12-25,4096,3622
22,Auto,2023-12-25,5106,5649
23,Auto,2023-12-25,5354,4365
24,Auto,2023-12-25,5055,4440
25,Auto,2023-12-25,4544,5069
26,Auto,2023-12-25,3291,3032
27,Auto,2023-12-25,4546,3882
28,Auto,2023-12-25,3861,4513
29,Auto,2023-12-25,3429,3039
30,Auto,2023-12-25,3165,3532
31,Auto,2023-12-25,2529,4166
32,Auto,2023-12-25,3329,2966
33,Auto,2023-12-25,2934,2905
34,Auto,2023-12-25,3551,3009
35,Auto,2023-12-25,2698,2907
36,Auto,2023-12-25,2535,2281
37,Auto,2023-12-25,2555,2863
38,Auto,2023-12-25,3354,3164
39,Auto,2023-12-25,2686,1929
40,Auto,2023-12-25,3058,2682
41,Auto,2023-12-25,2143,1884
42,Auto,2023-12-25,2778,2489
43,Auto,2023-12-25,2311,2462
44,Auto,2023-12-25,2164,2638
45,Auto,2023-12-25,2536,2279
46,Auto,2023-12-25,1676,1521
47,Auto,2023-12-25,1422,2033
48,Auto,2023-12-25,2250,1729
49,Auto,2023-12-25,2153,2411
